,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count
0,1464022007608385536,"Ottawa, Ontario Canada","Photographed this very interesting Foreign Minister from NZ. She told me about her face tattoo. Canada talks climate, COVID-19, Indigenous relations in meetings with New Zealand Foreign Minister - The Globe and Mail https://t.co/zteZBfIVuh",2021-11-26 00:03:41+00:00,davechanman,en,0,0,3,0
1,1464022006865838087,Canada,"“Unvaccinated cases accounted for the majority (91.7%) of COVID-19 cases reported since December 14, 2020 and up to November 14, 2021, with breakthrough cases accounting for 3.8% of cases, and cases following a third dose accounting for &lt;0.1%”   https://t.co/KBf8XIYFEg) https://t.co/wJzNoMHtaf",2021-11-26 00:03:41+00:00,TheSGEM,en,14,4,36,1
2,1464021992651251712,"Toronto, Canada","Global Aviation Sourcing and Procurement Report with COVID-19 Impact Analysis, Supplier Evaluation and Price Trends | SpendEdge https://t.co/u2MxQFTiL7",2021-11-26 00:03:37+00:00,AeroMarcos320,en,0,0,1,0
3,1464021973613395969,"Montreal, Canada","https://t.co/eDx5cuXuDb

Scientists studying new, highly-adaptable coronavirus variant

#ASSOCIATEDPRESS #CORONAVIRUS",2021-11-26 00:03:33+00:00,taypeinternat,en,0,0,0,0
4,1464021961919516676,"British Columbia, Canada","If your child has anxiety about needles, the deep breathing taught by our BellyBreather app can help!
The CDC  has more information here 
https://t.co/w7Ngvd4F7i
#COVIDVaccineKids #Anxiety https://t.co/yoYNENVrPK",2021-11-26 00:03:30+00:00,RespiireHealth,en,0,0,0,0
5,1464023049234124801,"Vancouver Island, BC","1/Dear @CDCofBC @CPHO_Canada Pls clarify. How do you/do you-define difference between an additional primary dose and a booster shot ? I hear them used  interchangeably. 
USA differentiates- (read link). Do we in #BC #Canada do so? 
#BCCovid19 #BCPoli 
https://t.co/LjPsUb1TE6",2021-11-26 00:07:49+00:00,HeartAGlow,en,0,1,1,0
6,1464022980892233731,"Ottawa, ON",South Africa detects new COVID variant with many mutations - AFP News https://t.co/Mi7afJqJ1s,2021-11-26 00:07:33+00:00,PaulHBeckwith,en,4,2,14,0
7,1464025084713177097,"Charlottetown, Prince Edward Island",Most cloth masks do not provide control of aerosols https://t.co/2w1yU3laji,2021-11-26 00:15:55+00:00,sdpate,en,0,0,0,0
8,1464025067956932621,Canada,"Plexiglass barriers are now bad.

@PremierScottMoe @jkenney @fordnation 

#COVID19 #covid19sk #Covid_19 #COVIDAB #COVIDIOTS",2021-11-26 00:15:51+00:00,SusanBc4654,en,0,0,0,0
9,1464025031382470656,"Victoria, British Columbia","Series of outbreaks at Kamloops hospital over #COVID19BC
https://t.co/VDpS8ngxXN",2021-11-26 00:15:42+00:00,tomfletcherbc,en,0,0,0,0
10,1464027103201050635,"Niagara, Ontario canada",at this rate we will stuck indoors forever f you covid go piss off,2021-11-26 00:23:56+00:00,halladayfan32,en,0,1,6,0
11,1464026990428758017,"South Bruce, Ontario","Better numbers to compare, here.  https://t.co/RUxnhb8Sui",2021-11-26 00:23:29+00:00,jessielorraine,en,0,0,0,0
12,1464026971717963776,British Columbia,"Thousands of Canadian businesses and over 2 million jobs were protected by the federal government's support for the tourism, hotel, and event industries. #Canada #BCTourismCounts

https://t.co/LXQLm5HXVL",2021-11-26 00:23:25+00:00,TIABC_CA,en,0,0,3,0
13,1464026969800994823,Alberta,Yesterday I said we should send the Covid Cult Karens to Australia but maybe we should send them to be re-educated in Florida?,2021-11-26 00:23:24+00:00,PollardLaw,en,1,1,12,0
14,1464026954651287556,"Niagara, Ontario canada",dear covid f you,2021-11-26 00:23:20+00:00,halladayfan32,en,0,0,0,0
15,1464031049734778883,Canada,"Anyone have experience crossing the border to get a COVID vaccine in Blaine or Bellingham? Any hassles or payment required? If BC doesn't hurry up, I am going to go to get my 3rd dose. Not waiting until January or later.",2021-11-26 00:39:37+00:00,yul_native,en,1,3,17,1
16,1464033156084895832,Canada,"They claim, just coincidence!  We are in a phase of vaccine coincidences!  WHY ARE HEALTHY ATHLETES COLLAPSING https://t.co/qFw3VdhdFE via @YouTube",2021-11-26 00:47:59+00:00,marysonmor,en,1,0,1,0
17,1464033046584123394,Toronto-Citizen of Canada & US,"#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #science #sciencewins #Australia #India #Ghana #DeltaVariant #Arizona #Israel #murder #children #Notaboutavirus 

#SesameStreet #MickeyMouse #Elmo #BigBird https://t.co/8li08HXgM6",2021-11-26 00:47:33+00:00,ClareKuehn,en,0,0,0,0
18,1464033036194877441,"Alberta, Canada",Question about covid vaccine https://t.co/0bjoUNLFlg #AB,2021-11-26 00:47:30+00:00,Alberta411,en,0,0,0,0
19,1464035115961569280,Canada ,"U.K. puts travel restrictions on African countries over new variant https://t.co/GWDFfq2HEs 
what the fuck are you waiting for?
@Canada @JustinTrudeau @fordnation",2021-11-26 00:55:46+00:00,Imknowonecares,en,0,0,0,0
20,1464035109355474946,Toronto-Citizen of Canada & US,"#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #science #sciencewins #Australia #India #Ghana #DeltaVariant #Arizona #Israel #murder #children #Notaboutavirus 

But they're protected ... No?
🙄🙄 https://t.co/REwmqBYavC",2021-11-26 00:55:45+00:00,ClareKuehn,en,2,0,0,0
21,1464035084298719268,"Calgary, Alberta","While I will note that this child had complex pre-existing medical conditions that played a significant role, this does not diminish the tragic loss of one so young,” Hinshaw said.

In other words, the child was already dying but just happened to test +! 

https://t.co/3mIXskCgFP",2021-11-26 00:55:39+00:00,SavageYyc,en,0,2,7,0
22,1464035073137676289,Canada,"You knew this was coming…

COVID-19 vaccine for babies and toddlers could be approved early 2022, chief public health officer says | CBC News https://t.co/YcKE0fGKBD",2021-11-26 00:55:36+00:00,JoeCanada4Life,en,2,1,2,0
23,1464037133249916929,"Sudbury, Ontario, Canada","COVID-19 in Sudbury &amp; districts: Your weekly update November 25, 2021

https://t.co/FzCnep0It6 https://t.co/Sk7pd9Rto8",2021-11-26 01:03:47+00:00,PublicHealthSD,en,2,0,2,1
24,1464037097388531714,"Toronto, CA",South African scientists detect new COVID-19 variant amid spike https://t.co/YcwdVOkAUW via @cp24,2021-11-26 01:03:39+00:00,cngzkync,en,0,1,1,0
25,1464037081823416347,"Vancouver, Canada",StoryTap &amp; Video Marketing During the COVID-19 Pandemic – Bernadette Butler #Shorts #Shopify #VideoMarketing #MarketingTips #OnlineMarketingStrategy #VideoStrategy #VideoContentMarketing [Video] https://t.co/d7MqEl2IYX,2021-11-26 01:03:35+00:00,SandraGiffin,en,5,0,1,0
26,1464039197791170565,"Freedom Bunker, CA",WHO calls special meeting to discuss new Covid variant found in South Africa with ‘a large number of mutations’ - https://t.co/viLhAQy058,2021-11-26 01:11:59+00:00,BunkerBlast,en,0,0,0,0
27,1464039192007266309,"Freedom Bunker, CA",Bryan Adams tests positive for COVID-19 for second time in a month - https://t.co/NuHqyYHq8A,2021-11-26 01:11:58+00:00,BunkerBlast,en,0,0,0,0
28,1464039135392550923,"Freedom Bunker, CA",A Key West doctor who participated in a Florida anti-vaccination summit now has COVID - https://t.co/aMdiYcZSgR,2021-11-26 01:11:45+00:00,BunkerBlast,en,0,0,0,0
29,1464039125846167568,Canada,"At least 1,533 people got COVID-19 in B.C. hospitals and 189 of them have died: report #bcpoli #vanpoli https://t.co/WAIUL0DQ7x",2021-11-26 01:11:42+00:00,BCNewsWire,en,0,0,0,0
30,1464039111694635008,"Freedom Bunker, CA",WHO to hold special meeting amid concerns over new COVID-19 variant - https://t.co/cPGVw36jqo,2021-11-26 01:11:39+00:00,BunkerBlast,en,0,0,0,0
